demand(kWh)
11951.72006
14709.8093
12871.08314
11032.35697
9653.312353
10112.99389
11032.35697
11492.03852
9193.630812
9193.630812
10112.99389
11032.35697
12871.08314
15169.49084
16088.85392
13790.44622
11032.35697
7354.90465
8477.984171
7912.785227
7912.785227
7573.66586
7912.785227
8477.984171
14695.17256
18086.36623
15825.57045
13564.77467
11869.17784
12434.37678
13564.77467
14129.97362
11303.9789
11303.9789
12434.37678
13564.77467
15825.57045
18651.56518
19781.96307
16955.96834
13564.77467
9043.183116
8332.478454
7776.97989
7776.97989
7443.680752
7776.97989
8332.478454
14442.96265
17775.95403
15553.95978
13331.96553
11665.46984
12220.9684
13331.96553
13887.46409
11109.97127
11109.97127
12220.9684
13331.96553
15553.95978
18331.4526
19442.44973
16664.95691
13331.96553
8887.977017
7357.240172
6866.757494
6866.757494
6572.467887
6866.757494
7357.240172
12752.54963
15695.4457
13733.51499
11771.58428
10300.13624
10790.61892
11771.58428
12262.06695
9809.653563
9809.653563
10790.61892
11771.58428
13733.51499
16185.92838
17166.89374
14714.48034
11771.58428
7847.722851
6983.0102
6517.476187
6517.476187
6238.155779
6517.476187
6983.0102
12103.88435
14897.08843
13034.95237
11172.81632
9776.21428
10241.74829
11172.81632
11638.35033
9310.680267
9310.680267
10241.74829
11172.81632
13034.95237
15362.62244
16293.69047
13966.0204
11172.81632
7448.544214
6432.6447
6003.80172
6003.80172
5746.495932
6003.80172
6432.6447
11149.91748
13722.97536
12007.60344
10292.23152
9005.70258
9434.54556
10292.23152
10721.0745
8576.8596
8576.8596
9434.54556
10292.23152
12007.60344
14151.81834
15009.5043
12865.2894
10292.23152
6861.48768
7617.696399
7109.849972
7109.849972
6805.142116
7109.849972
7617.696399
13204.00709
16251.08565
14219.69994
12188.31424
10664.77496
11172.62138
12188.31424
12696.16066
10156.92853
10156.92853
11172.62138
12188.31424
14219.69994
16758.93208
17774.62493
15235.3928
12188.31424
8125.542825
7190.871368
6711.479944
6711.479944
6423.845089
6711.479944
7190.871368
12464.17704
15340.52559
13422.95989
11505.39419
10067.21992
10546.61134
11505.39419
11984.78561
9587.828491
9587.828491
10546.61134
11505.39419
13422.95989
15819.91701
16778.69986
14381.74274
11505.39419
7670.262793
9186.585161
8574.146151
8574.146151
8206.682744
8574.146151
9186.585161
15923.41428
19598.04834
17148.2923
14698.53626
12861.21923
13473.65824
14698.53626
15310.97527
12248.78022
12248.78022
13473.65824
14698.53626
17148.2923
20210.48735
21435.36538
18373.17032
14698.53626
9799.024172
7712.340868
7198.18481
7198.18481
6889.691175
7198.18481
7712.340868
13368.0575
16452.99385
14396.36962
12339.74539
10797.27721
11311.43327
12339.74539
12853.90145
10283.12116
10283.12116
11311.43327
12339.74539
14396.36962
16967.14991
17995.46202
15424.68174
12339.74539
8226.496925
8613.52411
8039.289169
8039.289169
7694.748205
8039.289169
8613.52411
14930.10846
18375.5181
16078.57834
13781.63858
12058.93375
12633.16869
13781.63858
14355.87352
11484.69881
11484.69881
12633.16869
13781.63858
16078.57834
18949.75304
20098.22292
17227.04822
13781.63858
9187.759051
8311.877533
7757.752364
7757.752364
7425.277263
7757.752364
8311.877533
14407.25439
17732.0054
15515.50473
13299.00405
11636.62855
12190.75372
13299.00405
13853.12922
11082.50338
11082.50338
12190.75372
13299.00405
15515.50473
18286.13057
19394.38091
16623.75507
13299.00405
8866.002702
7571.638432
7066.862536
7066.862536
6763.996999
7066.862536
7571.638432
13124.17328
16152.82865
14133.72507
12114.62149
10600.2938
11105.0697
12114.62149
12619.39739
10095.51791
10095.51791
11105.0697
12114.62149
14133.72507
16657.60455
17667.15634
15143.27686
12114.62149
8076.414327
7496.097291
6996.357472
6996.357472
6696.51358
6996.357472
7496.097291
12993.23531
15991.67422
13992.71494
11993.75567
10494.53621
10994.27603
11993.75567
12493.49549
9994.796389
9994.796389
10994.27603
11993.75567
13992.71494
16491.41404
17490.89368
14992.19458
11993.75567
7995.837111
8487.471062
7921.639658
7921.639658
7582.140816
7921.639658
8487.471062
14711.61651
18106.60493
15843.27932
13579.9537
11882.45949
12448.29089
13579.9537
14145.7851
11316.62808
11316.62808
12448.29089
13579.9537
15843.27932
18672.43634
19804.09915
16974.94212
13579.9537
9053.302466
9429.342105
8800.719298
8800.719298
8423.545614
8800.719298
9429.342105
16344.19298
20115.92982
17601.4386
15086.94737
13201.07895
13829.70175
15086.94737
15715.57018
12572.45614
12572.45614
13829.70175
15086.94737
17601.4386
20744.55263
22001.79825
18858.68421
15086.94737
10057.96491
8800.408904
8213.714977
8213.714977
7861.698621
8213.714977
8800.408904
15254.0421
18774.20566
16427.42995
14080.65425
12320.57247
12907.26639
14080.65425
14667.34817
11733.87854
11733.87854
12907.26639
14080.65425
16427.42995
19360.89959
20534.28744
17600.81781
14080.65425
9387.102831
7761.00824
7243.60769
7243.60769
6933.167361
7243.60769
7761.00824
13452.41428
16556.81758
14487.21538
12417.61318
10865.41154
11382.81208
12417.61318
12935.01373
10348.01099
10348.01099
11382.81208
12417.61318
14487.21538
17074.21813
18109.01923
15522.01648
12417.61318
8278.408789
7501.666794
7001.555674
7001.555674
6701.489002
7001.555674
7501.666794
13002.88911
16003.55583
14003.11135
12002.66687
10502.33351
11002.44463
12002.66687
12502.77799
10002.22239
10002.22239
11002.44463
12002.66687
14003.11135
16503.66695
17503.88919
15003.33359
12002.66687
8001.777913
7204.516432
6724.215337
6724.215337
6436.034679
6724.215337
7204.516432
12487.82848
15369.63506
13448.43067
11527.22629
10086.32301
10566.6241
11527.22629
12007.52739
9606.02191
9606.02191
10566.6241
11527.22629
13448.43067
15849.93615
16810.53834
14409.03286
11527.22629
7684.817528
8736.94738
8154.484222
8154.484222
7805.006327
8154.484222
8736.94738
15144.04213
18638.82108
16308.96844
13979.11581
12231.72633
12814.18949
13979.11581
14561.57897
11649.26317
11649.26317
12814.18949
13979.11581
16308.96844
19221.28424
20386.21055
17473.89476
13979.11581
9319.410539
9035.110389
8432.769697
8432.769697
8071.365281
8432.769697
9035.110389
15660.85801
19274.90216
16865.53939
14456.17662
12649.15455
13251.49524
14456.17662
15058.51732
12046.81385
12046.81385
13251.49524
14456.17662
16865.53939
19877.24286
21081.92424
18070.22078
14456.17662
9637.451082
8494.254219
7927.970604
7927.970604
7588.200435
7927.970604
8494.254219
14723.37398
18121.07567
15855.94121
13590.80675
11891.95591
12458.23952
13590.80675
14157.09036
11325.67229
11325.67229
12458.23952
13590.80675
15855.94121
18687.35928
19819.92651
16988.50844
13590.80675
9060.537833
7856.318952
7332.564355
7332.564355
7018.311597
7332.564355
7856.318952
13617.61952
16760.1471
14665.12871
12570.11032
10998.84653
11522.60113
12570.11032
13093.86492
10475.09194
10475.09194
11522.60113
12570.11032
14665.12871
17283.90169
18331.41089
15712.6379
12570.11032
8380.073548
7377.862839
6886.005317
6886.005317
6590.890803
6886.005317
7377.862839
12788.29559
15739.44072
13772.01063
11804.58054
10329.00797
10820.8655
11804.58054
12296.43807
9837.150452
9837.150452
10820.8655
11804.58054
13772.01063
16231.29825
17215.01329
14755.72568
11804.58054
7869.720362
7051.963451
6581.832554
6581.832554
6299.754016
6581.832554
7051.963451
12223.40332
15044.1887
13163.66511
11283.14152
9872.748831
10342.87973
11283.14152
11753.27242
9402.617935
9402.617935
10342.87973
11283.14152
13163.66511
15514.31959
16454.58139
14103.9269
11283.14152
7522.094348
6781.536794
6329.434341
6329.434341
6058.172869
6329.434341
6781.536794
11754.66378
14467.27849
12658.86868
10850.45887
9494.151511
9946.253964
10850.45887
11302.56132
9042.049058
9042.049058
9946.253964
10850.45887
12658.86868
14919.38095
15823.58585
13563.07359
10850.45887
7233.639247
7447.205147
6950.724804
6950.724804
6652.836598
6950.724804
7447.205147
12908.48892
15887.37098
13901.44961
11915.52824
10426.08721
10922.56755
11915.52824
12412.00858
9929.606863
9929.606863
10922.56755
11915.52824
13901.44961
16383.85132
17376.81201
14894.41029
11915.52824
7943.685491
7516.548857
7015.4456
7015.4456
6714.783646
7015.4456
7516.548857
13028.68469
16035.30423
14030.8912
12026.47817
10523.1684
11024.27166
12026.47817
12527.58143
10022.06514
10022.06514
11024.27166
12026.47817
14030.8912
16536.40749
17538.614
15033.09771
12026.47817
8017.652114
7246.120662
6763.045951
6763.045951
6473.201125
6763.045951
7246.120662
12559.94248
15458.39075
13526.0919
11593.79306
10144.56893
10627.64364
11593.79306
12076.86777
9661.494216
9661.494216
10627.64364
11593.79306
13526.0919
15941.46546
16907.61488
14492.24132
11593.79306
7729.195373
8071.274469
7533.189504
7533.189504
7210.338526
7533.189504
8071.274469
13990.20908
17218.71887
15066.37901
12914.03915
11299.78426
11837.86922
12914.03915
13452.12411
10761.69929
10761.69929
11837.86922
12914.03915
15066.37901
17756.80383
18832.97376
16142.54894
12914.03915
8609.359433
7544.284964
7041.332633
7041.332633
6739.561234
7041.332633
7544.284964
13076.7606
16094.47459
14082.66527
12070.85594
10561.99895
11064.95128
12070.85594
12573.80827
10059.04662
10059.04662
11064.95128
12070.85594
14082.66527
16597.42692
17603.33158
15088.56993
12070.85594
8047.237295
7606.689308
7099.576687
7099.576687
6795.309115
7099.576687
7606.689308
13184.92813
16227.60386
14199.15337
12170.70289
10649.36503
11156.47765
12170.70289
12677.81551
10142.25241
10142.25241
11156.47765
12170.70289
14199.15337
16734.71648
17748.94172
15213.37862
12170.70289
8113.801928
6899.414969
6439.453971
6439.453971
6163.477373
6439.453971
6899.414969
11958.98595
14718.75193
12878.90794
11039.06395
9659.180957
10119.14196
11039.06395
11499.02495
9199.219959
9199.219959
10119.14196
11039.06395
12878.90794
15178.71293
16098.63493
13798.82994
11039.06395
7359.375967
7086.636638
6614.194195
6614.194195
6330.72873
6614.194195
7086.636638
12283.50351
15118.15816
13228.38839
11338.61862
9921.291293
10393.73374
11338.61862
11811.06106
9448.848851
9448.848851
10393.73374
11338.61862
13228.38839
15590.6006
16535.48549
14173.27328
11338.61862
7559.07908
7259.988785
6775.989532
6775.989532
6485.589981
6775.989532
7259.988785
12583.98056
15487.97607
13551.97906
11615.98206
10163.9843
10647.98355
11615.98206
12099.98131
9679.985046
9679.985046
10647.98355
11615.98206
13551.97906
15971.97533
16939.97383
14519.97757
11615.98206
7743.988037
2563.026348
2563.026348
2563.026348
2563.026348
2563.026348
2563.026348
2563.026348
2563.026348
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
19222.69761
6407.56587
3844.539522
2563.026348
2563.026348
2488.70182
2488.70182
2488.70182
2488.70182
2488.70182
2488.70182
2488.70182
2488.70182
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
18665.26365
6221.75455
3733.05273
2488.70182
2488.70182
2352.038956
2352.038956
2352.038956
2352.038956
2352.038956
2352.038956
2352.038956
2352.038956
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
17640.29217
5880.097389
3528.058434
2352.038956
2352.038956
2304.085701
2304.085701
2304.085701
2304.085701
2304.085701
2304.085701
2304.085701
2304.085701
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
17280.64276
5760.214252
3456.128551
2304.085701
2304.085701
2167.424252
2167.424252
2167.424252
2167.424252
2167.424252
2167.424252
2167.424252
2167.424252
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
16255.68189
5418.56063
3251.136378
2167.424252
2167.424252
2191.400233
2191.400233
2191.400233
2191.400233
2191.400233
2191.400233
2191.400233
2191.400233
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
16435.50175
5478.500582
3287.100349
2191.400233
2191.400233
2610.978318
2610.978318
2610.978318
2610.978318
2610.978318
2610.978318
2610.978318
2610.978318
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
19582.33739
6527.445796
3916.467477
2610.978318
2610.978318
2539.051338
2539.051338
2539.051338
2539.051338
2539.051338
2539.051338
2539.051338
2539.051338
